id,AuthorID,Author,DateTime,Content,Attachments,Reactions,Attachment_type,ReactionsCount,Channel_name,Content_Length,dt,created_at,created_by,Dimension
82364,790253032260239380,Tarun_17#4341,2022-07-10 22:32:00,I will call you tomorrow and will discuss further plan,null,null,null,0,finance,54.0,2022-07-10,2022-07-14 13:44:07.007846,Utkarsh,Career_Passion
82365,801362624230195230,PragyaM#8674,2022-07-10 22:35:00,"3/3 done
Tomorrow's to do list:
1. Chapter 6
2. Room setting
3. Illustration
4. Dinner with friends!",null,null,null,0,day-planning,100.0,2022-07-10,2022-07-14 13:44:07.012141,Utkarsh,Growth_Streaks
82366,780076718760263702,Yogesh DM#4474,2022-07-10 23:34:00,Great going Champ 🔥🔥💪,null,null,null,0,finance,21.0,2022-07-10,2022-07-14 13:44:07.016583,Utkarsh,Career_Passion
82367,786206706765266975,ashiitaa__#1449,2022-07-10 23:35:00,https://www.linkedin.com/posts/abdulahad-khan-profile_some-life-rules-pinned-down-activity-6950377698200276992-MdOL?utm_source=linkedin_share&utm_medium=member_desktop_web,null,🔥 (1),null,1,writing,171.0,2022-07-10,2022-07-14 13:44:07.021108,Utkarsh,Growth_Streaks
82368,780076718760263702,Yogesh DM#4474,2022-07-10 23:43:00,Hey Champ !! It's never too late to start exploring 🔥🔥 Let's not worry about our peers in college ! Let this be the beginning of one of the most wonderful chapters of our life 💫💫 I'm there for you Champ ! Let's not fear to fail 🔥 We are fearless and unstoppable 💪💫🔥💪,null,null,null,0,college-life-problems,266.0,2022-07-10,2022-07-14 13:44:07.026334,Utkarsh,Mindset_Mentorship
82369,934076985322377266,Arjun#5099,2022-07-10 23:44:00,"Hello Everyone 
Myself Arjun from iit roorkee Mechanical engineering currently I am exploring web development and design  and wants explore others field",null,null,null,0,intros,152.0,2022-07-10,2022-07-14 13:44:07.031130,Utkarsh,Institute_of_Dreamers
82370,780076718760263702,Yogesh DM#4474,2022-07-10 23:46:00,Mohit !! All of us here have faced this problem at some point of time in our life 🫂🫂 Let's start exploring and get into the journey of figuring out our passion ❤️💫💫 We are together in this journey comrade 🔥🔥💪💪,null,null,null,0,college-life-problems,209.0,2022-07-10,2022-07-14 13:44:07.036220,Utkarsh,Mindset_Mentorship
82371,779047862725378088,Priyanshu Solanki#0864,2022-07-10 23:48:00,"Exercise(stretching) : Day 3 skipped(due to travelling)
Day 4 done",null,null,null,0,physical-fitness,66.0,2022-07-10,2022-07-14 13:44:07.040846,Utkarsh,Growth_Streaks
82372,811143997631758358,Explorin#4311,2022-07-10 23:49:00,"For me, 12-4 is full of passion on the days when I wake up early ( 8-9 )...else,  feel a bit sluggish sometimes..

1. I totally resonate with your 1st point since I had practiced the same for months.

2. I believe 100/120 approach works for high risk takers who are generally optimistic about unleashing their best. However, this approach might lower the efficiency of low risk takers since they would feel scared and low because of the thought of not being able to achieve all goals",null,null,null,0,life-updates,483.0,2022-07-10,2022-07-14 13:44:07.045783,Utkarsh,Dreamers_Diaries
82373,811143997631758358,Explorin#4311,2022-07-10 23:50:00,"Day 2 done with 66% Productivity  

10/ 15 goals achieved🔥",null,null,null,0,day-planning,58.0,2022-07-10,2022-07-14 13:44:07.050906,Utkarsh,Growth_Streaks
82374,811143997631758358,Explorin#4311,2022-07-10 23:51:00,"Day 3 Dream Life Routine 

Career
1. Day 7 Execution of Passion Hunt Movement Phase 2
2. Dream Team standup
3. Organizational Mapping Chart
4. Dream Identification Framework
5. Team member plan 

Personality 
1. Meditation
2. Wake up at 5 AM

People 
1. Himanshu ( UX )
2. Doda
3. Mom
4. Product Standup
5. Branding Standup 
6. Design Standup 
7. Analytics Standup",null,null,null,0,day-planning,364.0,2022-07-10,2022-07-14 13:44:07.055222,Utkarsh,Growth_Streaks
82375,780076718760263702,Yogesh DM#4474,2022-07-10 23:56:00,"Hey Bhawna !! 💫💫 I personally am following the first point you've mentioned. It does give a wonderful feeling of content  while writing down our day plan with pen and paper 😇😇😇

For me I guess ...I'm better off with 80-100 as it helps me to show up everyday and maintain consistency. When I try pushing myself too much , the following days become less productive . 

For me it is always a combination of different kinds of days that work . Some days are too productive  , some are decent , some bad ...But altogether I focus on staying happy and content 😇😇✨",null,null,null,0,life-updates,557.0,2022-07-10,2022-07-14 13:44:07.059724,Utkarsh,Dreamers_Diaries
82376,780076718760263702,Yogesh DM#4474,2022-07-10 23:58:00,Day 2 : Rest,null,null,null,0,physical-fitness,12.0,2022-07-10,2022-07-14 13:44:07.064542,Utkarsh,Growth_Streaks
82377,779047862725378088,Priyanshu Solanki#0864,2022-07-11 00:04:00,Completed 7.5/10 tasks,null,null,null,0,day-planning,22.0,2022-07-11,2022-07-14 13:44:07.070695,Utkarsh,Growth_Streaks
82378,868781513385312256,jai2201#7481,2022-07-11 00:05:00,"Hey @mohit sharma ! Welcome to the Community of Dreamers, Wishing you all the best for your exploration journey!",null,null,null,0,intros,112.0,2022-07-11,2022-07-14 13:44:07.075167,Utkarsh,Institute_of_Dreamers
82379,747721896258437241,Divyansh#4279,2022-07-11 00:05:00,"Warm welcome to the community praneeth...
Let's be full-time explorer & explore until we find our true passion.",null,null,null,0,intros,111.0,2022-07-11,2022-07-14 13:44:07.080038,Utkarsh,Institute_of_Dreamers
82380,779047862725378088,Priyanshu Solanki#0864,2022-07-11 00:06:00,I observed that i was not able to complete my major tasks(gamedev) from past few days. So I decided to plan my day with giving each task specific points according to its importance and then at the end of the day i will share the total number of points i achieved on that day. Hope it would solve my problem,null,null,null,0,day-planning,306.0,2022-07-11,2022-07-14 13:44:07.084251,Utkarsh,Growth_Streaks
82381,868781513385312256,jai2201#7481,2022-07-11 00:06:00,"Welcome to the community of Passionate dreamers @Yasoda Gayathri !
Ps - Waiting to see you explore WebD :))",null,null,null,0,intros,107.0,2022-07-11,2022-07-14 13:44:07.088602,Utkarsh,Institute_of_Dreamers
82382,868781513385312256,jai2201#7481,2022-07-11 00:08:00,"Welcome @karan_saxena !
So Glad to have you here and know about your leash to help other people :))
Wishing you all the best for your journey ahead !",null,null,null,0,intros,149.0,2022-07-11,2022-07-14 13:44:07.092969,Utkarsh,Institute_of_Dreamers
82383,747721896258437241,Divyansh#4279,2022-07-11 00:10:00,"Welcome Karan,
Our dream is to make this community self-sustaining and self-less dreamers like you with give & take relationship will be the core of that community...",null,null,null,0,intros,166.0,2022-07-11,2022-07-14 13:44:07.097518,Utkarsh,Institute_of_Dreamers
82384,779047862725378088,Priyanshu Solanki#0864,2022-07-11 00:11:00,"Tommorow's tasks:
Gamedev(multiplayer game):5points
Knox work: 5points
Exercise(Stretching): 5points
Start packing: 3points
Call with 3 dreamers: 3points
Call with 3 friends: 3 points
License work: 2points",null,null,null,0,day-planning,205.0,2022-07-11,2022-07-14 13:44:07.102042,Utkarsh,Growth_Streaks
82385,747721896258437241,Divyansh#4279,2022-07-11 00:12:00,"Welcome to the dreamers den Arjun,
Explore & find your passion 🙂",null,null,null,0,intros,64.0,2022-07-11,2022-07-14 13:44:07.106598,Utkarsh,Institute_of_Dreamers
82386,868781513385312256,jai2201#7481,2022-07-11 00:13:00,"Absolutely No!
If you're passionate about something which is being followed by other people as well this doesn't mean that you're a part of rat-race, 

What rat-race means is just -- you're doing something or trying to pursue a field just because of a reason that ""Everyone else is doing that"", without knowing the reason why do YOU want to pursue this field!

If you're clear enough about WHY do you want to pursue a field then you should surely go ahead and explore it without worrying about the number of people following it :))

ps - I'm into web-dev. too, which I think is a field of high-traffic but it doesn't mean that I'm into rat-race, same follows for Competitive programming, Finance, Quant, etc.",null,💯 (1),null,1,passion-vs-ratrace,708.0,2022-07-11,2022-07-14 13:44:07.111387,Utkarsh,Mindset_Mentorship
82387,786272216199069717,Hemant_06#9312,2022-07-11 00:20:00,"My  Task (10th of july):-

*Personality* 
Meditation 
Physical Activity-walk
Practice blindliness for 10min.
Brain Teaser

*Career*
->exploration: PM
->Maths Project (CNS)
->brainstorming
->figma-card design

*Person*
Family Talks
Family care

7/10done",null,null,null,0,day-planning,252.0,2022-07-11,2022-07-14 13:44:07.115856,Utkarsh,Growth_Streaks
82388,990841041831739452,Riya prajapati#3372,2022-07-11 00:23:00,4/8 done,null,null,null,0,day-planning,8.0,2022-07-11,2022-07-14 13:44:07.120357,Utkarsh,Growth_Streaks
82389,782873374267277333,goliyapriyanka#0705,2022-07-11 00:23:00,Meditation Day 13 done 💫,null,null,null,0,meditation,24.0,2022-07-11,2022-07-14 13:44:07.124822,Utkarsh,Growth_Streaks
82390,782873374267277333,goliyapriyanka#0705,2022-07-11 00:26:00,"Today's tasks
10th July

1. meditation -done
2. Self mirror talk -done
3. exercise -done
4. Shortfilm watching -done
5.podcast-done
6.novel reading -done
7.writing - not done",null,null,null,0,day-planning,174.0,2022-07-11,2022-07-14 13:44:07.129393,Utkarsh,Growth_Streaks
82391,760346075994390538,argus#2468,2022-07-11 00:26:00,"Hey Hemant
I found your submission very interesting with the simplified approach you followed. 🔥 
You covered all the crucial steps required in approaching towards finding the optimal solutions to the problem.
I definitely agree with keshav's feedback and the need to elaborate all the points in order to provide a better understanding to the viewer and self.

For the user persona section, 
You could also try asking the dreamers, questions based on your predictions/assumptions about the problems they might face( hence try to simplify the review process for them), then try to characterize the response for support in future analysis. 
Following that, you could provide multiple solutions to the problems on the basis of their characteristics.
Another thing, I felt the comparison of solutions could be there, to prioritize the solutions on the basis of the impact they will have. Hence, providing a better executional approach.

Eager to see the next iteration!",null,null,null,0,product-management,965.0,2022-07-11,2022-07-14 13:44:07.133596,Utkarsh,Career_Passion
82392,780076718760263702,Yogesh DM#4474,2022-07-11 01:00:00,Hey Guys !! Learnt about many excel tools today 🤩🤩 Will continue to learn them tomorrow as well 😇,null,null,null,0,finance,97.0,2022-07-11,2022-07-14 13:44:07.138285,Utkarsh,Career_Passion
82393,780076718760263702,Yogesh DM#4474,2022-07-11 01:04:00,Achieved 12 / 18 Goals Today 💪,https://cdn.discordapp.com/attachments/969722928876888104/995774981243940954/IMG20220711010134.jpg,null,image,0,day-planning,30.0,2022-07-11,2022-07-14 13:44:07.143080,Utkarsh,Growth_Streaks
82394,760346075994390538,argus#2468,2022-07-11 01:14:00,"Welcome to the community of passionate dreamers Kanish!
All the best for your journey ahead 🔥",null,null,null,0,intros,93.0,2022-07-11,2022-07-14 13:44:07.147758,Utkarsh,Institute_of_Dreamers
82395,760346075994390538,argus#2468,2022-07-11 01:15:00,"Welcome to the Dreamers Den Karan! ✨  
I can feel the fire inside you 🔥 , great to have you here!",null,null,null,0,intros,97.0,2022-07-11,2022-07-14 13:44:07.152235,Utkarsh,Institute_of_Dreamers
82396,591250704388063233,notsosuresudhanshu#2270,2022-07-11 01:17:00,"It’s a double edged sword for me. But the midnight suits best for me. In the anticipation of working hard at night and collecting motivation all day and finally working hard with successfully accomplishing the goal gives me the utmost satisfaction and i sleep like a baby after that. But if it doesn’t goes as planned due to overwhelming of tasks and sometimes my anticipation becomes the weight on my shoulder. If it doesn’t goes as planned that’s a painful thing for me. So i would say **80-100** thing works for me but i take care if even that isn’t accomplished that’s okay too. I should be at peace as long as self-talk negatively.
P.s. It was great delving into my habits.
Thankss!!",null,null,null,0,life-updates,688.0,2022-07-11,2022-07-14 13:44:07.156661,Utkarsh,Dreamers_Diaries
82397,760346075994390538,argus#2468,2022-07-11 01:20:00,"Welcome to the Community Arjun!!
Excited to see you explore your interests 🔥 Best Wishes!",null,null,null,0,intros,89.0,2022-07-11,2022-07-14 13:44:07.161276,Utkarsh,Institute_of_Dreamers
82398,591250704388063233,notsosuresudhanshu#2270,2022-07-11 01:21:00,@Arjun Unleash the fire inside you and explore as much as you can. Welcome to the land of dreamers🔥🔥✨⭐️,null,null,null,0,intros,103.0,2022-07-11,2022-07-14 13:44:07.165884,Utkarsh,Institute_of_Dreamers
82399,907864647883960370,atharv_terse#1554,2022-07-11 01:23:00,8/10 tasks completed today,null,null,null,0,day-planning,26.0,2022-07-11,2022-07-14 13:44:07.170586,Utkarsh,Growth_Streaks
82400,907864647883960370,atharv_terse#1554,2022-07-11 01:25:00,Day 50 done,null,null,null,0,meditation,11.0,2022-07-11,2022-07-14 13:44:07.174841,Utkarsh,Growth_Streaks
82401,907864647883960370,atharv_terse#1554,2022-07-11 01:25:00,Day 50 done,null,null,null,0,self-mirror-talk,11.0,2022-07-11,2022-07-14 13:44:07.180331,Utkarsh,Growth_Streaks
82402,591250704388063233,notsosuresudhanshu#2270,2022-07-11 01:26:00,Trust me man things will work eventually as long as you realise that you have the fire inside you and you can stand out from most of the people. Realising about your actions and their results is a big thing in itself so kudos on that. And you can always start again and if you ever become cold feet about choosing the career think about the future and what it holds for you. Play the long game my friend. We are here to support you.🔥❤️,null,👍 (1),null,1,college-life-problems,435.0,2022-07-11,2022-07-14 13:44:07.185441,Utkarsh,Mindset_Mentorship
82403,778598667832918027,Ananya Sudi#5687,2022-07-11 01:29:00,7.5/10,https://cdn.discordapp.com/attachments/969722928876888104/995781338131075153/IMG_2449.png,null,image,0,day-planning,6.0,2022-07-11,2022-07-14 13:44:07.189862,Utkarsh,Growth_Streaks
82404,591250704388063233,notsosuresudhanshu#2270,2022-07-11 01:32:00,Do not live in the FOMO. The first step is the hardest. When you will look back in time you would’ve explored more than your peers and with better exploring there are better learnings. Comparing yourself to others is the worst you can do to yourself. Explore within and embrace the authenticity.,null,👍 (1),null,1,core-triggers,295.0,2022-07-11,2022-07-14 13:44:07.194591,Utkarsh,Mindset_Mentorship
82405,760346075994390538,argus#2468,2022-07-11 01:33:00,"Hey bhawna!
for me, the time between 10 am- 2 pm is full of passion and sometimes at night around 10-12

I definitely agree with your first point, it indeed feels special to use pen and paper. 
And the 100/120 approach seems interesting, excited to challenge myself with this approach. 🔥",null,null,null,0,life-updates,287.0,2022-07-11,2022-07-14 13:44:07.199347,Utkarsh,Dreamers_Diaries
82406,591250704388063233,notsosuresudhanshu#2270,2022-07-11 01:35:00,That’s awesome srishti. Where is it?,null,null,null,0,art--music,36.0,2022-07-11,2022-07-14 13:44:07.204646,Utkarsh,Growth_Streaks
82407,760346075994390538,argus#2468,2022-07-11 01:39:00,Day 14 done!,null,null,null,0,physical-fitness,12.0,2022-07-11,2022-07-14 13:44:07.209202,Utkarsh,Growth_Streaks
82408,760346075994390538,argus#2468,2022-07-11 01:39:00,"Day 165 done
Silenced the thoughts racing inside to focus on my goals 🔥",null,null,null,0,meditation,71.0,2022-07-11,2022-07-14 13:44:07.213871,Utkarsh,Growth_Streaks
82409,816311518974705685,prathamesh Patil#9062,2022-07-11 02:41:00,"Hello everyone!
I am Prathamesh Patil from Civil engineering, 3rd year IIT Roorkee. Learning DSA and want to explore more in software development.",null,null,null,0,intros,146.0,2022-07-11,2022-07-14 13:44:07.218529,Utkarsh,Institute_of_Dreamers
82410,926897752267456512,Parth Arora#7417,2022-07-11 02:43:00,"Today's day wasn't that good , mood was off 2/5  , let's try better tomorrow",null,🚀 (2),null,2,day-planning,76.0,2022-07-11,2022-07-14 13:44:07.223147,Utkarsh,Growth_Streaks
82411,816297447956676619,Srishti#0907,2022-07-11 03:12:00,"It's one of the many baroque styled churches in Rome. Dome shaped ceiling, fully covered in art depicting famous scenes!",null,null,null,0,art--music,120.0,2022-07-11,2022-07-14 13:44:07.228081,Utkarsh,Growth_Streaks
82412,816297447956676619,Srishti#0907,2022-07-11 03:14:00,"Tasks of the day:

Email Patrick
Call home
Spend some time in the nature alone
Talk to a stranger (maybe chef)
Write",null,null,null,0,day-planning,116.0,2022-07-11,2022-07-14 13:44:07.232442,Utkarsh,Growth_Streaks
82413,816297447956676619,Srishti#0907,2022-07-11 03:19:00,Just an example of art in the most unlikely places,https://cdn.discordapp.com/attachments/917775672510910464/995808999112986725/IMG_20220710_122757.jpg,null,image,0,art--music,50.0,2022-07-11,2022-07-14 13:44:07.236959,Utkarsh,Growth_Streaks
82414,816297447956676619,Srishti#0907,2022-07-11 03:21:00,nan,https://cdn.discordapp.com/attachments/917775672510910464/995809398440083587/IMG_20220703_190147.jpg,null,image,0,art--music,nan,2022-07-11,2022-07-14 13:44:07.241445,Utkarsh,Growth_Streaks
82415,591250704388063233,notsosuresudhanshu#2270,2022-07-11 04:17:00,@prathamesh Patil Welcome to the explorers den🔥 I hope you have a great time at exploring.✨✌️,null,null,null,0,intros,93.0,2022-07-11,2022-07-14 13:44:07.246803,Utkarsh,Institute_of_Dreamers
82416,788988443861843999,Eshu_Gupta#8549,2022-07-11 05:14:00,"3/4 done
Today's tasks
Career:
Game dev on unity
Ed tours recruitment work
VR/AR book + Terms

Personality:
Workout+ Boxing
Meditation

People: 
Spend time with family
Call friends

Miscellaneous work

Ready to conquer my day today at home.",null,null,null,0,day-planning,240.0,2022-07-11,2022-07-14 13:44:07.251343,Utkarsh,Growth_Streaks
82417,943410128248528896,Shivji#2942,2022-07-11 08:36:00,Day  44 done,null,null,null,0,meditation,12.0,2022-07-11,2022-07-14 13:44:07.255972,Utkarsh,Growth_Streaks
82418,943410128248528896,Shivji#2942,2022-07-11 08:38:00,4/5 goals completed,null,null,null,0,day-planning,19.0,2022-07-11,2022-07-14 13:44:07.260630,Utkarsh,Growth_Streaks
82419,943410128248528896,Shivji#2942,2022-07-11 08:39:00,"Today goals 
1. Revise previous sections of finance 
2. Exercise and meditation 
3. Reading
4. Call friends 
5. Cycling",null,null,null,0,day-planning,119.0,2022-07-11,2022-07-14 13:44:07.264901,Utkarsh,Growth_Streaks
82420,778598667832918027,Ananya Sudi#5687,2022-07-11 08:46:00,nan,https://cdn.discordapp.com/attachments/969722928876888104/995891293647536168/IMG_2450.png,null,image,0,day-planning,nan,2022-07-11,2022-07-14 13:44:07.269275,Utkarsh,Growth_Streaks
82421,990841041831739452,Riya prajapati#3372,2022-07-11 08:55:00,Today's tasks 🌟,https://cdn.discordapp.com/attachments/969722928876888104/995893681993289788/Snapchat-296528521.jpg,null,image,0,day-planning,15.0,2022-07-11,2022-07-14 13:44:07.273763,Utkarsh,Growth_Streaks
82422,779745975900045333,hitman#9339,2022-07-11 08:57:00,nan,https://cdn.discordapp.com/attachments/969722928876888104/995894193094393956/20220711_085738.jpg,null,image,0,day-planning,nan,2022-07-11,2022-07-14 13:44:07.278385,Utkarsh,Growth_Streaks
82423,782873374267277333,goliyapriyanka#0705,2022-07-11 09:20:00,Day 14 done : exercise (rotations+stretchings)💫,null,null,null,0,physical-fitness,47.0,2022-07-11,2022-07-14 13:44:07.282729,Utkarsh,Growth_Streaks
82424,982343536148099072,Ginie#9606,2022-07-11 11:20:00,I will iterate both of them keeping in mind ur Feedback... Thanks 😊,null,❤️‍🔥 (2),null,2,design,67.0,2022-07-11,2022-07-14 13:44:07.287297,Utkarsh,Career_Passion
82425,982343536148099072,Ginie#9606,2022-07-11 11:21:00,Will bring up these changes and make the final one✌😊,null,❤️‍🔥 (2),null,2,design,52.0,2022-07-11,2022-07-14 13:44:07.292016,Utkarsh,Career_Passion
82426,988534908043526184,Ishu#8694,2022-07-11 11:23:00,"Today's task:
1. Explore finance
2. Teaching
3. Podcasts
4. Self talk 
5. NF
6. Book reading",null,null,null,0,day-planning,92.0,2022-07-11,2022-07-14 13:44:07.296760,Utkarsh,Growth_Streaks
82427,780076718760263702,Yogesh DM#4474,2022-07-11 11:43:00,Day Planning : July 11 2022,https://cdn.discordapp.com/attachments/969722928876888104/995935871335403550/IMG20220711114140.jpg,null,image,0,day-planning,27.0,2022-07-11,2022-07-14 13:44:07.301415,Utkarsh,Growth_Streaks
82428,782873374267277333,goliyapriyanka#0705,2022-07-11 12:18:00,Day 14 done💫,null,null,null,0,self-mirror-talk,12.0,2022-07-11,2022-07-14 13:44:07.306481,Utkarsh,Growth_Streaks
82429,938691702355529798,bhawna#2966,2022-07-11 12:27:00,"COMPLETED 5/7 Tasks 

Day 3 tasks-
•LoR draft 
•editting research paper
•confirmation call with BV
•mock test
•revising notes 
•statistical analyis
•yoga class",null,null,null,0,day-planning,159.0,2022-07-11,2022-07-14 13:44:07.310969,Utkarsh,Growth_Streaks
82430,938691702355529798,bhawna#2966,2022-07-11 12:30:00,thankyou for useful insights guys !! indeed i took the cases of extremists . That's exactly where human differences exist .,null,null,null,0,life-updates,123.0,2022-07-11,2022-07-14 13:44:07.315315,Utkarsh,Dreamers_Diaries
82431,841045729745436693,satyam_dubey#3256,2022-07-11 12:43:00,"Today's tasks!

Passion Buddy Calls (atleast 3 hrs)
Sending reminders + updating my sheet (1hr)
Completing the PB doc (1hr)
Creating action plan for PBM to finish activation (1hr)
Conveying tasks to all PB (1hr)
Additionals (Clarity) (1hr)",null,🔥 (1),null,1,day-planning,239.0,2022-07-11,2022-07-14 13:44:07.319736,Utkarsh,Growth_Streaks
82432,995942389720035368,Devv_108#1214,2022-07-11 12:47:00,"Hello all,
I'm Kethavath Devaraj of final year B. Arch from NIT, Bhopal.
With few ideas of business and Start-up and less support from family and friends I'm approaching you guys with reference from a friend @satyam_dubey and Founder of explorin @Explorin Ram sir...
Regards,
Devaraj K",null,🤘 (2),null,2,day-planning,285.0,2022-07-11,2022-07-14 13:44:07.324408,Utkarsh,Growth_Streaks
82433,790253032260239380,Tarun_17#4341,2022-07-11 12:48:00,"Glad to have you here boss 💙✨
It’s still surprising for me , you are there to unleash your potential 💕 by discovering inner self 

I had experienced your passion ✨🔥",null,null,null,0,day-planning,164.0,2022-07-11,2022-07-14 13:44:07.328938,Utkarsh,Growth_Streaks
82434,811143997631758358,Explorin#4311,2022-07-11 12:50:00,"Welcome to the secret community of immortal dreamers. As long as you have faith in self, no might can stop you from accomplishing your dreams❤️‍🔥",null,null,null,0,day-planning,145.0,2022-07-11,2022-07-14 13:44:07.333016,Utkarsh,Growth_Streaks
82435,750977006979514438,RJagga#7640,2022-07-11 12:59:00,"1. Goal 5-6
2. Watch a movie
3. Spend time with family❤️",null,null,null,0,day-planning,56.0,2022-07-11,2022-07-14 13:44:07.337227,Utkarsh,Growth_Streaks
82436,995942389720035368,Devv_108#1214,2022-07-11 13:04:00,Thank you tarun... You are also the one who dragged me here with your immense talent of working hard and smart... 🔥,null,null,null,0,day-planning,115.0,2022-07-11,2022-07-14 13:44:07.341705,Utkarsh,Growth_Streaks
82437,841045729745436693,satyam_dubey#3256,2022-07-11 13:05:00,"Welcome @Devv_108 to the community of passionate dreamers! Always here for any discussions or help you need regarding startup, marketing and more! 
Let's grow together!",null,null,null,0,day-planning,168.0,2022-07-11,2022-07-14 13:44:07.346328,Utkarsh,Growth_Streaks
82438,756950949053857903,Keshav Bidawatka#6333,2022-07-11 13:06:00,"Today's plan:
1. Post office
2. Travel
3. Keep noting the level of my consciousness",null,null,null,0,day-planning,83.0,2022-07-11,2022-07-14 13:44:07.350713,Utkarsh,Growth_Streaks
82439,756950949053857903,Keshav Bidawatka#6333,2022-07-11 13:07:00,"Hii Devraj
Feel free to discuss your ideas in the community🌟 
And share the problems you face in your journey here",null,null,null,0,day-planning,114.0,2022-07-11,2022-07-14 13:44:07.354832,Utkarsh,Growth_Streaks
82440,994093595420270652,Archna#1455,2022-07-11 13:40:00,"For the past 2-3 days, i was suffering from mild fever but now i am good and trying to be more productive and serious for my goals.",null,null,null,0,daily-experiences,131.0,2022-07-11,2022-07-14 13:44:07.358999,Utkarsh,Dreamers_Diaries
82441,907864647883960370,atharv_terse#1554,2022-07-11 13:47:00,"Today's tasks
✓1) I will have lunch outside with my brother
✓2) At 4 or 5 pm I'll call Ritik
×3) In the evening I'll go on a walk
×4) At 9 pm I'll call Kapil
×5) I'll have dinner at night and sleep early today",null,null,null,0,day-planning,209.0,2022-07-11,2022-07-14 13:44:07.363416,Utkarsh,Growth_Streaks
82442,816948254444093482,sparkling#3483,2022-07-11 13:51:00,4/5 achieved,null,null,null,0,day-planning,12.0,2022-07-11,2022-07-14 13:44:07.368320,Utkarsh,Growth_Streaks
82443,816948254444093482,sparkling#3483,2022-07-11 13:52:00,"Today’s goals:
1. Branch Architect 
2. Passion buddy calls
3. Watch a movie",null,null,null,0,day-planning,75.0,2022-07-11,2022-07-14 13:44:07.372839,Utkarsh,Growth_Streaks
82444,726164311487152229,Mohit#0722,2022-07-11 14:16:00,nan,https://cdn.discordapp.com/attachments/969722928876888104/995974421875539968/Screenshot_20220711-141610_Keep_Notes.jpg,null,image,0,day-planning,nan,2022-07-11,2022-07-14 13:44:07.377393,Utkarsh,Growth_Streaks
82445,591250704388063233,notsosuresudhanshu#2270,2022-07-11 14:27:00,"11th july
	◦	Reminder to dreamers
	◦	Mental maths
	◦	Aptitude prep
	◦	Tanvi
	◦	Travel back
	◦	Chill
	◦	Read a book
	◦	Joe rogan podcast",null,null,null,0,day-planning,135.0,2022-07-11,2022-07-14 13:44:07.381998,Utkarsh,Growth_Streaks
82446,751843249907433606,rupz#8120,2022-07-11 14:56:00,Ohh 😮,null,null,null,0,art--music,5.0,2022-07-11,2022-07-14 13:44:07.386595,Utkarsh,Growth_Streaks
82447,751843249907433606,rupz#8120,2022-07-11 14:57:00,This is so refreshing😍,null,❤️ (1),null,1,art--music,22.0,2022-07-11,2022-07-14 13:44:07.391036,Utkarsh,Growth_Streaks
82448,747721896258437241,Divyansh#4279,2022-07-11 14:57:00,"1. Journey so far 
2. Marketing 
3. Org Map",null,null,null,0,day-planning,43.0,2022-07-11,2022-07-14 13:44:07.395473,Utkarsh,Growth_Streaks
82449,747173110108782643,Kishlay#5029,2022-07-11 14:58:00,Day 61 done !!!,null,null,null,0,meditation,15.0,2022-07-11,2022-07-14 13:44:07.399884,Utkarsh,Growth_Streaks
82450,747173110108782643,Kishlay#5029,2022-07-11 15:02:00,"Today's task:
Passion Buddy Calls
Learn from Deep Dive code
React Conditional Rendering
Meditation
Journal 
Read Book
Call Home",null,null,null,0,day-planning,127.0,2022-07-11,2022-07-14 13:44:07.405032,Utkarsh,Growth_Streaks
82451,896067731412115467,T!rth#4120,2022-07-11 15:21:00,Completed 4/4 goals yesterday,null,null,null,0,day-planning,29.0,2022-07-11,2022-07-14 13:44:07.409482,Utkarsh,Growth_Streaks
82452,896067731412115467,T!rth#4120,2022-07-11 15:23:00,"Today's goals 

1) Meet up with grand parents
2) Maasi
3) Visit Village
4) Attend Club meet
5) Frontend
6) Give NCC interview",null,null,null,0,day-planning,125.0,2022-07-11,2022-07-14 13:44:07.414106,Utkarsh,Growth_Streaks
82453,822772429356531732,Mohit#8674,2022-07-11 15:37:00,@Hemant_06 I will be sharing my feedback by the EOD,null,null,null,0,product-management,51.0,2022-07-11,2022-07-14 13:44:07.418822,Utkarsh,Career_Passion
82454,811143997631758358,Explorin#4311,2022-07-11 15:39:00,"Welcome back, resilient dreamer ❤️",null,null,null,0,daily-experiences,34.0,2022-07-11,2022-07-14 13:44:07.423345,Utkarsh,Dreamers_Diaries
82455,910595677334143078,Anuj Singroha#4108,2022-07-11 16:07:00,"Goals for remaining day :
1. Preparation for next exam i.e. ITCSE .
2. Meditation
3. Call parents
4. Go to market",null,😍 (1),null,1,day-planning,113.0,2022-07-11,2022-07-14 13:44:07.428247,Utkarsh,Growth_Streaks
82456,917642917106028615,Ishant#1670,2022-07-11 16:26:00,nan,https://cdn.discordapp.com/attachments/969722928876888104/996006993405947975/Screenshot_20220711_162511.jpg,🚀 (1),image,1,day-planning,nan,2022-07-11,2022-07-14 13:44:07.432567,Utkarsh,Growth_Streaks
82457,760346075994390538,argus#2468,2022-07-11 17:01:00,"5/6 done

Today's tasks:
1. Meditation
2. Exercise
3. Journal
4. PB
5. PM 
6. Call friend
7. Reading",null,null,null,0,day-planning,100.0,2022-07-11,2022-07-14 13:44:07.437370,Utkarsh,Growth_Streaks
