AuthorID,Author,Date,Content,Attachments,Reactions,Channel_name,Attachment_type,ReactionsCount,Content_Length,dt
7.23498E+17,IIT R  Nikhil#1266,2022-05-16 23:01:00,"Spent today as well on our shop

Interacting with customers directly is a great learning in itself 

I can directly see the effects of inflation and how people are suffering 

How some companies and products have made their name enough for people to buy them even at very high price

How the heat wave is affecting the overall market and 
How new competition is coming up

Many other learnings as well",null,🔥 (4),daily-experiences,null,4,401,2022-05-16
8.96068E+17,T!rth#4120,2022-05-16 23:01:00,Yes exactly. Like at one moment I was sleeping peacefully and then I was woken up by some guy (whose face was not visible because of lighting) 🥲,null,null,daily-experiences,null,0,144,2022-05-16
7.23498E+17,IIT R  Nikhil#1266,2022-05-16 23:03:00,"That's true 

I recieved a call from them for the opportunity so I got excited 

I will take care of this thing from now",null,null,ask-anything,null,0,120,2022-05-16
8.11144E+17,Explorin#4311,2022-05-16 23:03:00,"No worries, champ! We are always here for hungry dreamers",null,❤️ (4),ask-anything,null,4,57,2022-05-16
7.23498E+17,IIT R  Nikhil#1266,2022-05-16 23:06:00,"The courage to be disliked 

35% done",null,🔥 (1),reading,null,1,37,2022-05-16
7.23498E+17,IIT R  Nikhil#1266,2022-05-16 23:06:00,CT done,null,null,physical-fitness,null,0,7,2022-05-16
7.91755E+17,Tanishk Mohan Bansude#9568,2022-05-16 23:18:00,"Day 2
I spent the whole day in Water Park with family . But I'm ready for tomorrow's dream routine.",null,null,day-planning,null,0,99,2022-05-16
8.68782E+17,jai2201#7481,2022-05-16 23:19:00,"Hey @Mohit , I just skimmed through your project, was not able to dive deep due to some other engagements, but yeah, to just first answer your queries - 

1.) Images are not being displayed -> 
for this, first make sure that images are being saved properly in your database, look into the administrator panel for images, and if they're being saved properly and visible to you from admin panel -> 

then last step correction would be to correct this part -> 
`<img class=""card-img-top"" src=""${user.img}"" alt=""Card image cap"">` 
this is not the syntax to display images, 
it should be 
`<img class=""card-img-top"" src=""{{user.img.url}}"" alt=""Card image cap"">`
and I would highly recommend you to look at the resources of the platform carefully and read them again, it's clearly explained in detail inside the resources for doing this thing.

2.) User name is not being displayed ->
If you look at your written code, you have provided `author` as a Foreign key relation to `User` Model, and in template, you're trying to display `user.author`, so it's obvious that it would just display the id, as ForeignKey relation is mapped ID wise, not fieldWise, 
So, to display the author name, you need to use ->  `{{user.author.name}}` , having said that, I would again recommend you to go through the resources properly please, this thing also is mentioned in them and documented properly in django's official documentation.

I'll try to look deeper into your project's code once I get some more time, but till then I would highly want you to improve your coding style also, 

For displaying data related to blogs, you've used names such as  `user.author` and `user.img` , they seem more likely to display data related to user, which is not the case and which even confused me while looking into your code, so please try to use appropriate variable names.

All the best 🙂",null,👍 (3),software-development,null,3,1860,2022-05-16
8.31834E+17,Priyanshi#7806,2022-05-16 23:45:00,4/6 completed,null,null,day-planning,null,0,13,2022-05-16
7.92017E+17,mephisto#3939,2022-05-16 23:46:00,"3/4 done
call to facilitator remaining",null,null,day-planning,null,0,38,2022-05-16
7.60346E+17,argus#2468,2022-05-16 23:51:00,"Day 118- 121 done 
Feeling energised after spending a peaceful time with myself !",null,null,meditation,null,0,81,2022-05-16
6.65931E+17,Mohit#0923,2022-05-16 23:52:00,Day 6 done,null,null,meditation,null,0,10,2022-05-16
8.11144E+17,Explorin#4311,2022-05-16 23:59:00,17/ 19 Goals achieved...will try to sleep early since I have a train to catch tommorrow morning,null,null,day-planning,null,0,95,2022-05-16
8.39754E+17,Mridul07#8201,2022-05-17 00:02:00,Day 116 done,null,null,physical-fitness,null,0,12,2022-05-17
7.82873E+17,goliyapriyanka#0705,2022-05-17 00:17:00,My routine 😃,https://cdn.discordapp.com/attachments/969722928876888104/975831935152685078/unknown.png,null,day-planning,image,0,12,2022-05-17
8.01666E+17,anuj#7534,2022-05-17 00:29:00,Can you send me the ebook?,null,null,reading,null,0,26,2022-05-17
8.01666E+17,anuj#7534,2022-05-17 00:30:00,@Senpai_JJ  hope you are using your gym membership well😁,null,null,physical-fitness,null,0,56,2022-05-17
8.16363E+17,Prashant Jindal#5435,2022-05-17 00:35:00,,https://cdn.discordapp.com/attachments/969722928876888104/975836387599327282/Screenshot_2022-05-17_at_12.35.03_AM.png,🔥 (2),day-planning,image,2,,2022-05-17
8.11144E+17,Explorin#4311,2022-05-17 00:59:00,"Day 138-140 Done

Meditated for 50 min today...experienced the magic of breathe. The secret to conquer your mind is to gain control over breathe",null,"🙌 (1),🔥 (1)",meditation,null,2,144,2022-05-17
7.47722E+17,Divyansh#4279,2022-05-17 00:59:00,Day 50 done,null,null,meditation,null,0,11,2022-05-17
8.11144E+17,Explorin#4311,2022-05-17 01:01:00,"Day 139 done, Day 140 skipped and Day 141 done with a smile on face. A smile fire neurons, which in turn leads to secretion of happy hormones",null,null,physical-fitness,null,0,141,2022-05-17
7.79048E+17,Priyanshu Solanki#0864,2022-05-17 01:03:00,Completed 3/5 tasks,null,null,day-planning,null,0,19,2022-05-17
8.01666E+17,anuj#7534,2022-05-17 01:04:00,,https://cdn.discordapp.com/attachments/917775514259845130/975843600225173504/20220517_010336.jpg,null,reading,image,0,,2022-05-17
8.39754E+17,Mridul07#8201,2022-05-17 01:05:00,Day 21 done,null,null,meditation,null,0,11,2022-05-17
8.39754E+17,Mridul07#8201,2022-05-17 01:06:00,Shall we focus more on the breath?,null,null,meditation,null,0,34,2022-05-17
7.51843E+17,rupz#8120,2022-05-17 01:15:00,Completed 3/5 tasks. Shifted 4th to tomorrow and 5th to next week!,null,null,day-planning,null,0,66,2022-05-17
8.01666E+17,anuj#7534,2022-05-17 01:44:00,Finished 60% of zero to one by peter theil.,null,null,reading,null,0,43,2022-05-17
8.01666E+17,anuj#7534,2022-05-17 01:44:00,,https://cdn.discordapp.com/attachments/917775514259845130/975853745495752746/20220517_014400.jpg,null,reading,image,0,,2022-05-17
8.01666E+17,anuj#7534,2022-05-17 01:45:00,"Will reread it, many of the concepts bounced off after first reading.",null,null,reading,null,0,69,2022-05-17
8.01666E+17,anuj#7534,2022-05-17 01:46:00,Wow,null,🤩 (1),day-planning,null,1,3,2022-05-17
7.88988E+17,Eshu_Gupta#8549,2022-05-17 01:46:00,Central gym of campus,null,null,day-planning,null,0,21,2022-05-17
7.88988E+17,Eshu_Gupta#8549,2022-05-17 01:48:00,5/9 goals completed,null,null,day-planning,null,0,19,2022-05-17
7.26164E+17,Mohit#0722,2022-05-17 03:34:00,My first iteration,https://cdn.discordapp.com/attachments/894962555536179220/975881355441348669/Birthday_Invite_.png,🔥 (4),design,image,4,18,2022-05-17
7.26164E+17,Mohit#0722,2022-05-17 03:36:00,,https://cdn.discordapp.com/attachments/969722928876888104/975882009119436900/unknown.png,null,day-planning,image,0,,2022-05-17
7.81842E+17,Aman Vishwakarma#7206,2022-05-17 04:08:00,,https://cdn.discordapp.com/attachments/969722928876888104/975889950547525632/IMG_20220517_040739.jpg,null,day-planning,image,0,,2022-05-17
7.90253E+17,Tarun_17#4341,2022-05-17 08:39:00,Wah !! Watta Fire Dreamer 🔥,null,null,finance,null,0,27,2022-05-17
7.90253E+17,Tarun_17#4341,2022-05-17 08:45:00,Have you tried VBA Bonus assignment?,null,null,finance,null,0,36,2022-05-17
8.31834E+17,Priyanshi#7806,2022-05-17 08:46:00,"17 may plan : 
1- complete python goal
2- teach my brother
3- go for shopping
4- read a book
5- start quant 0 to 1
6- spend time with mom
7- text a friend",null,null,day-planning,null,0,154,2022-05-17
8.31834E+17,Priyanshi#7806,2022-05-17 08:47:00,Yes it was easy but mandatory was not so,null,null,finance,null,0,40,2022-05-17
7.90253E+17,Tarun_17#4341,2022-05-17 08:48:00,,https://cdn.discordapp.com/attachments/969722928876888104/975960358579757096/To-Do.JPG,null,day-planning,image,0,,2022-05-17
7.90253E+17,Tarun_17#4341,2022-05-17 08:49:00,"Yes, It was a bit difficult, It was meant to Ignite the fire 🔥 of Dreamers like You",null,null,finance,null,0,83,2022-05-17
7.80077E+17,Yogesh DM#4474,2022-05-17 09:21:00,,https://cdn.discordapp.com/attachments/969722928876888104/975968712920272916/IMG20220517092031.jpg,null,day-planning,image,0,,2022-05-17
8.92332E+17,gargabhi#6440,2022-05-17 09:40:00,Today’s planning,https://cdn.discordapp.com/attachments/969722928876888104/975973591273308240/IMG_1886.jpg,null,day-planning,image,0,16,2022-05-17
8.73105E+17,Xhistr#9692,2022-05-17 09:42:00,"Today's Task:-
[] Complete DS and ML course
[] Complete DS mission-1
[] Call friends
[] Meditation",null,null,day-planning,null,0,98,2022-05-17
7.23498E+17,IIT R  Nikhil#1266,2022-05-17 09:59:00,BB done today,null,null,physical-fitness,null,0,13,2022-05-17
7.60486E+17,mewtwo#5793,2022-05-17 10:07:00,"6/7 completed yesterday 
Today's goals are..
[] Solving questions 
[] Ds-2
[•]Call with parents
[] TT",null,null,day-planning,null,0,101,2022-05-17
7.82873E+17,goliyapriyanka#0705,2022-05-17 11:56:00,"Meditation_day 11_done!!!💫 
Feeling positive!!!",null,null,meditation,null,0,47,2022-05-17
7.82873E+17,goliyapriyanka#0705,2022-05-17 12:14:00,"Day 5 ...done!!!💫 
Today I'm more confident than yesterday !!!",null,❤️‍🔥 (2),self-mirror-talk,null,2,62,2022-05-17
7.79048E+17,Priyanshu Solanki#0864,2022-05-17 12:48:00,"Today's tasks:
1. Gamedev on unity
2. Call a friend.
3. Go to market.
4. Meet a friend.
5. A movie",null,null,day-planning,null,0,98,2022-05-17
8.11144E+17,Explorin#4311,2022-05-17 12:49:00,"Which movie are planning to watch, passionate gamer?",null,null,day-planning,null,0,52,2022-05-17
9.17643E+17,Ishant#1670,2022-05-17 13:03:00,"#career
1.Differential midsem exam.  (done)
2. Linear algebra midsem exam
3. DS for CS  exam  preparation.

#Personality
1.Running and gym

#People
Call with dad.",null,null,day-planning,null,0,162,2022-05-17
7.74644E+17,utkarsh#1616,2022-05-17 13:09:00,"Tuesday task 
[•] User track report 
[•] Laundry
[] Curriculum update
[] Community analysis next steps.
[] Spending time with friends
[] NLP assignment",null,null,day-planning,null,0,151,2022-05-17
7.26164E+17,Mohit#0722,2022-05-17 13:23:00,,https://cdn.discordapp.com/attachments/917775514259845130/976029684196327444/Screenshot_20220517-131653_Instagram.jpg,🔥 (2),reading,image,2,,2022-05-17
8.11144E+17,Explorin#4311,2022-05-17 13:24:00,"Yes, I totally believe in it. Mindset is what defines us",null,🔥 (1),reading,null,1,56,2022-05-17
7.26164E+17,Mohit#0722,2022-05-17 13:43:00,"Hey Everyone
It was my first experience designing posters and it was wonderful. At first, I was confused about how to start. I thought of a theme and tried to align my poster with it. 
Also, I learned more about Figma.
Looking forward to your feedback.",null,null,design,null,0,252,2022-05-17
7.26164E+17,Mohit#0722,2022-05-17 13:46:00,"Had some doubts like
1. How to have a glossy effect
2. How to create a neon effect
3. How to have a linear gradient or any gradient on another element.
    It changes color.",null,null,design,null,0,173,2022-05-17
8.11144E+17,Explorin#4311,2022-05-17 13:49:00,"Yes, if you are doing nothing else specifically",null,null,meditation,null,0,47,2022-05-17
8.11144E+17,Explorin#4311,2022-05-17 13:50:00,Your consistency to gain self-confidence is gonna inspire the community ❤️,null,🤩 (1),self-mirror-talk,null,1,74,2022-05-17
7.26164E+17,Mohit#0722,2022-05-17 13:51:00,,https://cdn.discordapp.com/attachments/969722928876888104/976036738768179260/unknown.png,🔥 (1),day-planning,image,1,,2022-05-17
7.47173E+17,Kishlay#5029,2022-05-17 14:18:00,"Career:
[] Work on acad project
[] Solve atleast 2 DSA problems

Personality:
[] Yoga 
[] Meditation
[] Read a book atleast 30 mins.

People:
[] Call fam
[] Call frnds",null,null,day-planning,null,0,167,2022-05-17
7.51843E+17,rupz#8120,2022-05-17 14:50:00,"Hey Mohit!
You did a great first attempt. The posters quite relates to the theme and overall vibe is good too. The poster is spacious too and have good overall balance.
Few things where you can work on-
1. Fonts- The font you used in bottom left read is difficult to read. Although it relates well to the theme but readability is the first thing you should consider while choosing a theme.
2. Colours- Colours are decent here but as you know gaming posters looks better if you use flouroscent colours instead. Neon effect would look great here. Colours of icons have less contrast, better use white colour.
3. Icons consistency- Use either line icons or filled icons in one poster, here you have used both.
4. Hierarchy- You need to improve heirarchy, by increasing the font of ""birthday party"".. Now fonts of ""You are invited to"" and ""Birthday party"" is same.",null,null,design,null,0,860,2022-05-17
7.51843E+17,rupz#8120,2022-05-17 14:52:00,You can use these type of fluorescent colours,https://cdn.discordapp.com/attachments/894962555536179220/976052004931661864/beta-key-art-valorant.jpeg,null,design,image,0,45,2022-05-17
8.68782E+17,jai2201#7481,2022-05-17 14:55:00,"Tuesday's task list - 

[] Code for the project.
[] Meeting with the client(PM) to show the progress of project.
[] Spend time with family.
[] Go out somewhere on car.
[] Talk with Ram/Prashant.",null,null,day-planning,null,0,194,2022-05-17
7.51843E+17,rupz#8120,2022-05-17 15:02:00,"You can watch these videos, i hope it will clear your doubts, in case of further doubts feel free to drop them here.
First two can be created by working on the effects panel.
1.Glass effect
https://youtu.be/8UWkR1H5E4o
2. Neon Effect
https://youtu.be/pdYcO-Qwz3M
3. Gradients
https://youtu.be/gUb303HQSGk
Tip- If you want to explore good gradients, you can use grabient.com",null,null,design,null,0,373,2022-05-17
7.60346E+17,argus#2468,2022-05-17 15:11:00,"3/6 completed, 
3,4 shifted to tomorrow.

Tasks for today:
1. Marketing plan 
2. Meditation 
3. Ada catchup 
4. College community work",null,null,day-planning,null,0,134,2022-05-17
7.26164E+17,Mohit#0722,2022-05-17 15:15:00,"Thank you for your feedback. 
I'll keep all the points in mind.
About the colors I totally agree with you, actually I tried giving it a fluorescent and neon effect but was not able to do so and that was my doubt as well. 
I'll watch the videos you provided and if I have some doubts I'll post it here.",null,❤️‍🔥 (1),design,null,1,301,2022-05-17
8.01666E+17,anuj#7534,2022-05-17 15:22:00,"I am inspired by your growth,@Mohit. You have gone a long way since the last time I met you till now.",null,null,reading,null,0,101,2022-05-17
8.01666E+17,anuj#7534,2022-05-17 15:24:00,"#career
1. Finish the master database sheet.
2. Start working on onboarding leakage.

#personality 
1. Meditation
2. Finish Zero to One.
3. Gym/Running.
4. Healthy Diet.

#Person
1. Call sister",null,null,day-planning,null,0,193,2022-05-17
7.51843E+17,rupz#8120,2022-05-17 15:33:00,"Today's Goals
Passion Hunt Creation
Form Fill and sign
Playing Badminton
Caption Writing
Story Ideation and Creation
Ppt branding",null,null,day-planning,null,0,129,2022-05-17
6.65931E+17,Mohit#0923,2022-05-17 15:43:00,I am not able to review the resources of full stack II,https://cdn.discordapp.com/attachments/894962480084815873/976064916458983424/Career_Discovery_Bootcamp_-_Google_Chrome_2022-05-17_15-41-40.mp4,null,software-development,video,0,54,2022-05-17
8.16363E+17,Prashant Jindal#5435,2022-05-17 15:47:00,"Hey Mohit,
Let me check and get back",null,null,software-development,null,0,36,2022-05-17
6.65931E+17,Mohit#0923,2022-05-17 15:49:00,"17 may tasklist:
[✓] discuss with utkarsh and sparsh
[] Review django resources
[] Meditation
[] Spend time with family",null,null,day-planning,null,0,119,2022-05-17
8.16363E+17,Prashant Jindal#5435,2022-05-17 15:49:00,,https://cdn.discordapp.com/attachments/969722928876888104/976066520327262238/Screenshot_2022-05-17_at_3.49.44_PM.png,null,day-planning,image,0,,2022-05-17
7.26164E+17,Mohit#0722,2022-05-17 15:49:00,"Hey, thank you. It's all because of our community and constant support from our mentors that has helped me grow.",null,null,reading,null,0,112,2022-05-17
7.47722E+17,Divyansh#4279,2022-05-17 15:52:00,"To-do 
1. Morning Routine (done)
2. Meditation (done)
3. Complete Content Upload (done)
4. Research (tomorrow)
5. Ticket Booking (tomorrow)
6. Book Reading (done)
7. Call (done)
8. Time with family (done)
9. Car driving (done)",null,null,day-planning,null,0,226,2022-05-17
7.80417E+17,maximus_#8921,2022-05-17 16:15:00,"Hello everyone, 
Today I have a podcast on INDIAN army person's life explained by maj. S. Punnia. I hope you like it
https://youtu.be/KDwduuyh2bU",null,null,podcasts,null,0,145,2022-05-17
8.68782E+17,jai2201#7481,2022-05-17 16:21:00,"Hey @Mohit , can you please check it now, we've resolved the issue 🙂",null,null,software-development,null,0,68,2022-05-17
7.82873E+17,goliyapriyanka#0705,2022-05-17 16:22:00,"Must watch guys 
https://www.youtube.com/watch?v=U9ASOd2iazo&ab_channel=MissRobslyn",null,null,filmmaking,null,0,83,2022-05-17
8.68782E+17,jai2201#7481,2022-05-17 16:22:00,let us know if you're able to access it now.,null,null,software-development,null,0,44,2022-05-17
6.65931E+17,Mohit#0923,2022-05-17 16:37:00,Yes i am able to access it now 👍,null,👍 (1),software-development,null,1,32,2022-05-17
8.31834E+17,Priyanshi#7806,2022-05-17 17:59:00,"What I learnt Today
Python
1- Variable
* Underscore represent output of previous operation
2- Loops
3-Function
4-Oops 
Classes and objects
Inheritance
5-Lists,tuples,sets and dictionary
Namedtuple () - returns tuple with a named value for each element in the tuple
Deque () - optimised list to perform insertion and deletion
Chainmap () - dictionary like class for creating single view of multiple mapping
Counter - dictionary subclass for counting same object
OrderedDict - dictionary subclass which remember the order in which entries were done
DefaultDict - dictionary subclass which calls a factory function to supply missing values
UserDict - wrapper around dictionary object for easier dictionary sub-classing
UserList - wrapper around list object for easier list sub-classing
UserString - wrapper around string object for easier list sub-classing

Solved two assignments of python
1- Basic assigning and changing values of list at certain indexes
2- input taking and checking various conditions using if else statement,list formation using for loop,etc
Solved one pandas assignment it was similar to the previous one.",null,null,finance,null,0,1124,2022-05-17
7.92017E+17,mephisto#3939,2022-05-17 18:01:00,"Getapt team meet✅
Hackathon ✅
Meet with juniors✅
Meditation✅
Call with facilitator (will do tomorrow)",null,null,day-planning,null,0,101,2022-05-17
7.92017E+17,mephisto#3939,2022-05-17 18:01:00,Day 6 donee,null,null,meditation,null,0,11,2022-05-17
7.86272E+17,Hemant_06#9312,2022-05-17 18:38:00,"Hello Everyone,
I'm Hemant Kumar Gehlot, a 2nd year MSM student at IIT Roorkee. I come from Sirohi (Nearby Mount Abu), Rajasthan. Talking about my hobbies, I love listening to music and watching comedy shows. Recently, after joining Explorin I m developing one more hobby of exploring my passion.
Moving to my college life, My First year was not much productive Although in 2nd year I enjoyed doing some sort of Game Development, parallel with CP.
My dream is to make my parents proud and  myself happy. I want to make myself capable enough of achieving unshakable financial stability in order to make life of my loved ones easy and contented and live my life with passion and inspire others also to live theirs. 
With complete faith, looking forward for the exploration journey!!",null,🔥 (1),intros,null,1,780,2022-05-17
7.80077E+17,Yogesh DM#4474,2022-05-17 19:30:00,"Day 3 , 4 - Skipped

Day 5 : Done . Meditated for 15 mins 😇",null,null,meditation,null,0,59,2022-05-17
7.47722E+17,Divyansh#4279,2022-05-17 19:38:00,"It's great to see you here, Hemant. I am sure you will achieve all your goals.
By the way, since you reside near Mt. Abu just wanna know your views on the statement, ""Mt.Abu is a hill station"".",null,🤔 (1),intros,null,1,193,2022-05-17
8.16218E+17,Mohith Suresh#9077,2022-05-17 19:46:00,Guys not posted yesterday...upto 24th since I'm traveling,null,❤️ (1),day-planning,null,1,57,2022-05-17
8.31834E+17,Priyanshi#7806,2022-05-17 20:05:00,"Few lines were there in my thoughts...just trying to present towards you all!!

Just take your time,
  Work on what you like and forget the rest,
  Don't hustle in this world to be the best.

  Set your priorities, otherwise it will cost
  Do work wholeheartedly, you'll feel lost

 Work with passion, 4 hours of work will seem 2
Not only freedom by this ,you'll move towards your dream life too

The day you realise your own worth,
 You will be satisfied with everything on this earth !!",null,"🔥 (11),❤️ (5)",writing,null,16,488,2022-05-17
8.16948E+17,sparkling#3483,2022-05-17 20:24:00,"Hey mohit! 
Your first attempt is quite impressive! Incorporating Valorant as theme is a bold decision. You can play with backgrounds, fonts and placement of elements to make your theme look impactful. 
Dark colors with effects as mentioned by @Rupam will blend well and your design will be more appealing.",null,null,design,null,0,306,2022-05-17
7.97677E+17,sizzle#9885,2022-05-17 20:41:00,"Hello everyone, 
Myself Sejal Singh, 2year mechanical student at IITR. I live in Moradabad, U. P.. 
Coming to my dream college life I want to explore my dream because till now I'm just confused in what to do and what not to do, like I have started doing cpp for the interna but I have started cp two times and both the times after 1-2 month I feel like burdened from these things and not able to do the things that I like, as I want to start design but not get the guidance of how to start and from where to start. Want to do intern and earn money in the things that I love to do. 
To build base for my self and my family is the priority that drive me to wake up, to improve my self and to add skills that help me to earn and make things easier for me.",null,🔥 (5),intros,null,5,752,2022-05-17
8.16948E+17,sparkling#3483,2022-05-17 20:46:00,"Hey shivam! 

Your second iteration seems more monochromatic than first, which shows improvement. Use of minimum elements and colors add ease to viewer. Design should be comforting to the eyes of audience. It should use minimum effort to understand. 

1. Second iteration also has some scope of improvement like use of minimum vectors, make less variation in font type. 

2. You can also work on font size and alignment. Opacity can also be varied to make hierarchy visible.

3. Hierarchy in your design will work better well if it’s from top to bottom due to the dimensions of card.",null,null,design,null,0,583,2022-05-17
8.73105E+17,Xhistr#9692,2022-05-17 21:06:00,"Day 1:
Started today. Feeling lighter and better.",null,null,meditation,null,0,49,2022-05-17
8.92332E+17,gargabhi#6440,2022-05-17 21:58:00,All completed today,null,null,day-planning,null,0,19,2022-05-17
7.07255E+17,radhajayaraman#0544,2022-05-17 22:01:00,,https://cdn.discordapp.com/attachments/917775672510910464/976160109883437076/IMG_20220517_133229.jpg,😮 (6),art--music,image,6,,2022-05-17
7.07255E+17,radhajayaraman#0544,2022-05-17 22:02:00,,https://cdn.discordapp.com/attachments/917775672510910464/976160286849531915/IMG_20220517_220144.jpg,"😮 (7),😍 (2)",art--music,image,9,,2022-05-17
7.07255E+17,radhajayaraman#0544,2022-05-17 22:02:00,Painted something after almost a month!,null,null,art--music,null,0,39,2022-05-17
8.01666E+17,anuj#7534,2022-05-17 22:25:00,WoooW,null,null,art--music,null,0,5,2022-05-17
8.31834E+17,Priyanshi#7806,2022-05-17 22:50:00,6/7 completed,null,null,day-planning,null,0,13,2022-05-17
7.80417E+17,maximus_#8921,2022-05-17 23:28:00,"17 may tasklist:
Waking up early [x]
Doing house work 
Explorin work(goal completing) 
Listening to news 
Podcast or songs
Enjoy time with family 
Increasing time for study 
active on discord of explorin
Achieved 7/8 today",null,null,day-planning,null,0,222,2022-05-17
7.82873E+17,goliyapriyanka#0705,2022-05-17 23:41:00,today I completed 10/11 goals ....,https://cdn.discordapp.com/attachments/969722928876888104/976185330417958963/unknown.png,🥳 (1),day-planning,image,1,34,2022-05-17
7.47808E+17,illusion#4396,2022-05-17 23:43:00,After improvisation,https://cdn.discordapp.com/attachments/894962555536179220/976185586568274041/IMG-20220517-WA0027.jpg,🔥 (1),design,image,1,19,2022-05-17
7.97677E+17,sizzle#9885,2022-05-17 23:47:00,"Walking up at 6 or 7 , helping mummy in house chores,  then having breakfast with my family,  I have started revising my cpp notes, doin some poster making for my groups and then talking to friends in free time and sometime have a sleep of 1-2 hours in afternoon, then going on a walk with my friends sharing the day today things with them, at evening  get ready for the worship, then for the dinner watching TV and then start looking for different interns and whats going on in the campus and in the groups and go to bed between 12-1😴😪.
That is how I use to spent my days. 
Thankyou😇.",null,"🔥 (1),❤️ (1)",daily-experiences,null,2,585,2022-05-17
7.56951E+17,Keshav Bidawatka#6333,2022-05-18 00:34:00,"Hii @everyone 
I had been inactive in the community for the past fortnight as I was focused on making the best out of my last days of dream college life. And I'm happy to tell you all that it in fact was worth it and completed the final piece which was remaining in my dream college life.

And yesterday I arrived at home and am now all set to slowly restart spending time in unleashing my passion and dreams together with the dreamers🔥.   I can see that the energy has multiplied exponentially in the community, so I can't wait to join this revolutionary energy.

Thanks a ton, dreamers for leading the community in my absence❤️‍🔥❤️‍🔥 

And now I would like to share a couple of my observations after returning home:
1. The change in the dimensions of the physical objects in the house vs in the hostel, for eg: dining table, washbasin, room dimensions, etc. led to a weird sense of newness. These changes are instantly noticed by our minds and it just feels strange every time I think about this😬 
2. While having lunch at home, I had a habit of watching ''Tarak Mehta...'. So, yesterday when I fetched food from the kitchen and went ahead to have lunch, I went to switch on the TV without even thinking. Then suddenly I realized that it's a habit I have gotten used to. So, I thought about what I actually wanted to do in the situation and decided to talk to my grandmother instead of watching TV.
This event reflected the powerful effect habits have on us. So, beware of your habits...",null,"❤️‍🔥 (10),🔥 (1)",life-updates,null,11,1489,2022-05-18
7.80077E+17,Yogesh DM#4474,2022-05-18 00:40:00,Completed 7/11 goals today . I spent most of my time selecting photos for my sister's marriage album . Was quite exhausting but managed to pull as much I could .,https://cdn.discordapp.com/attachments/969722928876888104/976199929758351390/IMG20220518003611.jpg,🔥 (1),day-planning,image,1,161,2022-05-18
7.56951E+17,Keshav Bidawatka#6333,2022-05-18 00:41:00,"Hii Sejal✨ 
Super happy to have you here in the Dreamers Den❤️‍🔥 

I loved your honesty in writing about your past burdens and how they weren't taking you towards your dream college life.
Have faith in us Sejal, from now on you would only be going in the direction of your dreams💪
Feel free to shoot out loud here anything which is troubling you at any point of time",null,null,intros,null,0,366,2022-05-18
7.26164E+17,Mohit#0722,2022-05-18 00:42:00,Hey! Thank you. I'll keep that in mind.,null,null,design,null,0,39,2022-05-18
7.26164E+17,Mohit#0722,2022-05-18 00:44:00,,https://cdn.discordapp.com/attachments/969722928876888104/976201186212479076/unknown.png,null,day-planning,image,0,,2022-05-18
7.56951E+17,Keshav Bidawatka#6333,2022-05-18 00:46:00,"Hii Mohit🌟 
Welcome to the Dreamers Community ❤️‍🔥 

I'm from the same town. Are you at home currently?

Loved that your dream college life contains all the 4 dimensions of life🙌",null,🤟 (1),intros,null,1,178,2022-05-18
7.56951E+17,Keshav Bidawatka#6333,2022-05-18 00:49:00,"Hii Mohith
Super happy to have you here🔥

I'm curious about your you go about practicing spirituality 

Is your startup blockchain related?",null,null,intros,null,0,139,2022-05-18
7.56951E+17,Keshav Bidawatka#6333,2022-05-18 00:53:00,"Hahaaa, gross😬",null,null,daily-experiences,null,0,14,2022-05-18
7.56951E+17,Keshav Bidawatka#6333,2022-05-18 00:55:00,"Good to have you back Ikshuda🌟

How was your passion exploration experience in the last few days?",null,null,life-updates,null,0,97,2022-05-18
7.47722E+17,Divyansh#4279,2022-05-18 01:22:00,"Was reading ""The Power Of Habit"" yesterday and am happy to recognize that the experience mentioned by you that caused the realization of being beware of habits was similar to the one mentioned in that book. This justifies that the choice of book was good and that it provides realistic information which does not belong to the fictitious world.",null,💪 (3),life-updates,null,3,344,2022-05-18
8.39754E+17,Mridul07#8201,2022-05-18 02:05:00,Day 117 done,null,null,physical-fitness,null,0,12,2022-05-18
7.56951E+17,Keshav Bidawatka#6333,2022-05-18 02:14:00,"Woww, so good to hear this Divyansh🌟 
Looking forward to validate your future learnings from the book
💪",null,❤️‍🔥 (2),life-updates,null,2,103,2022-05-18
8.39754E+17,Mridul07#8201,2022-05-18 02:19:00,Day 22 done,null,null,meditation,null,0,11,2022-05-18
9.17643E+17,Ishant#1670,2022-05-18 02:20:00,"Two exams are completed.
Today all goals achieved. 🔥",null,❤️‍🔥 (1),self-mirror-talk,null,1,52,2022-05-18
7.47722E+17,Divyansh#4279,2022-05-18 03:42:00,Day 51 done,null,null,meditation,null,0,11,2022-05-18
7.81842E+17,Aman Vishwakarma#7206,2022-05-18 05:51:00,,https://cdn.discordapp.com/attachments/969722928876888104/976278361070501929/IMG_20220518_055047.jpg,🔥 (2),day-planning,image,2,,2022-05-18
7.81842E+17,Aman Vishwakarma#7206,2022-05-18 05:56:00,"This video is a  good case study. It really inspires us to search for uniqueness during bad situations.
Also it gives us a unique marketing technique which is related to lifestyle.",null,🔥 (1),marketing,null,1,180,2022-05-18
8.31834E+17,Priyanshi#7806,2022-05-18 07:50:00,"18 may to do list
1- data visualization
2- complete assignment
3- dsa : analysis of algorithms
4- dsa : array
5- read a book
6- teach my brother
7- spend time with family
8- text a friend",null,null,day-planning,null,0,187,2022-05-18
